"0.392104339,14.88668272,4.848694767"
"11.67334101,186.2458145,103.1872457"
"16.76375432,265.4351723,164.8518829"
"5.239330162,169.8775818,56.38810438"
"4.390770829,138.4744032,79.6079225"
"0.947981392,26.90345982,13.46201125"
"2.417395802,60.79298814,38.69108363"
"2.451999084,80.49548075,50.92510652"
"0.907119758,34.69779185,10.16792621"
"0.861284411,29.01531172,8.475253919"
"2.670563906,75.42031039,31.11728597"
"2.925386758,88.79963604,32.79742829"
"2.544336316,113.0932631,42.53113062"
"3.926092801,118.966964,52.54457666"
"2.853476447,132.0712225,39.35983607"
"5.91366598,222.7636428,76.27310156"
"3.927245961,150.7981271,42.84287976"
"3.436163659,129.1118372,47.32441265"
"4.32678398,106.699647,32.13088449"
"3.584956733,126.3080634,43.97175161"
"4.130918802,140.7161933,71.90225077"
"3.680225249,189.6935975,63.82143342"
"3.109884329,111.6391561,46.2327876"
"3.66742084,172.703814,61.00851075"
"0.482956056,18.60735466,8.24460104"
"0.201534752,7.49285339,2.910742379"
"0.210045151,10.11648953,3.784606778"
"0.17613041,8.96114548,2.172803644"
"0.204788128,10.51097954,2.605557516"
"0.192255859,7.170706545,2.573350954"
"0.21574764,8.084195692,2.355113362"
"0.334723987,10.44213875,2.778162261"
"0.219527594,8.857070651,2.24920489"
"0.217478837,9.045407541,2.628589989"
"0.190778803,7.649030065,2.018294443"
"24.16658346,645.7573287,313.5357653"
"21.46464965,900.3688608,315.3814226"
"17.44444727,735.8500609,224.7445577"
"15.75964916,770.5105913,191.3481208"
"0.668999326,33.46537339,9.441340076"
"0.832249163,32.94884977,11.60451171"
"0.670530817,28.03766985,8.904020404"
"5.114627121,215.7038846,102.4280264"
"7.591802748,249.881647,91.72875953"
"0.932531382,36.61719914,16.48609399"
"2.068652973,95.59467249,33.11719839"
"4.02328215,119.1235612,73.58328907"
"0.556202155,24.76086187,6.572367775"
"2.625765851,84.73636923,29.57344087"
"1.535404586,62.82297518,18.07706424"
"1.519988414,49.43722067,14.07909238"
"10.29203562,359.9294144,202.5311424"
"14.2231796,369.6502438,100.9771802"
"0.965305664,32.15717803,17.33280585"
"0.526069869,22.96675049,10.35651622"
"1.213726197,45.31178442,21.64822841"
"0.754890786,26.67586725,8.950291186"
"1.981761606,33.23019361,13.01492093"
"24.18869217,1108.913187,322.458975"
"10.57920049,382.9025464,146.7446176"
"5.765517015,182.4468006,72.816572"
"3.442938872,136.7551065,69.72340227"
"1.708258555,79.29517766,23.28943256"
"3.329117585,134.6756846,59.83877982"
"1.243702363,57.63357279,16.56782072"
"8.192210195,305.569584,101.8659391"
"11.60518429,471.8723993,171.2572924"
"8.710184147,448.1211383,128.4655141"
"59.08532787,646.6135799,422.8957894"
"1.477820923,53.66828943,18.78316488"
"0.390347199,13.51200391,3.718246595"
"0.479496606,13.87655061,7.347594036"
"0.390820156,16.601709,4.663032286"
"0.484035021,21.14439008,4.793920499"
"0.517455883,21.08176918,10.04053157"
"7.765146077,322.1248776,146.1183804"
"2.811934497,118.0746177,45.69535733"
"4.316458849,97.8047626,39.52636304"
"17.59548814,802.4637175,261.8298956"
"2.693285393,95.88153403,34.15667018"
"2.049165936,89.40118777,28.69296517"
"0.593311447,20.71288651,5.817642476"
"0.685188299,32.18408501,9.376070886"
"0.970226092,44.51087537,14.06491682"
"0.60257473,26.83303909,8.901232457"
"0.509520687,24.82188925,8.211875271"
"0.776132416,34.24849226,10.05055087"
"2.737423054,68.66270136,24.38480384"
"8.737236109,252.3657929,172.5859559"
"2.785311314,73.44500121,24.8191385"
"0.897752805,30.87173752,13.4812607"
"1.13238599,43.1916485,14.2423105"
"1.6036037,74.55283013,25.17906505"
"0.702732527,35.72552725,11.03354862"
"0.734553918,32.22428734,9.807053222"
"3.253726359,140.4131644,41.79080471"
"5.485805979,233.3222222,109.6045996"
"2.151656997,93.92849861,29.25078835"
"12.95177301,310.3994321,155.8896206"
"20.94058928,1079.374432,309.0150524"
